order_id,customer_id,order_date,status,payment_method,region
54247,4485,6/24/2024,Completed,Bank Transfer,Gulf
54248,1332,5/29/2024,Completed,,North Africa
54249,1281,1/31/2023,Completed,Bank Transfer,Levant
54250,7725,9/8/2023,Completed,Cash,Gulf
54251,2422,6/15/2024,Cancelled,PayPal,Gulf
54252,3624,12/4/2023,Cancelled,PayPal,Gulf
54253,2240,6/18/2023,Completed,Cash,Gulf
54254,3595,6/25/2023,Completed,Bank Transfer,Levant
54255,1406,3/28/2024,Completed,Bank Transfer,Levant
54256,7604,1/18/2023,Completed,PayPal,North Africa
54257,1888,5/24/2024,Completed,Cash,Gulf
54258,2183,11/19/2024,Completed,Credit Card,North Africa
54259,179,3/29/2023,Returned,Cash,Levant
54260,7389,2/4/2024,Completed,Bank Transfer,Gulf
54261,6366,4/8/2024,Cancelled,Credit Card,Gulf
54262,551,2/24/2023,Cancelled,Bank Transfer,Gulf
54263,6128,11/5/2023,Completed,Cash,Levant
54264,4652,5/24/2023,Completed,Credit Card,North Africa
54265,4075,11/6/2023,Completed,Cash,Gulf
54266,5433,11/12/2024,Completed,Cash,Gulf
54267,4905,2/15/2024,Completed,Credit Card,North Africa
54268,3367,5/13/2023,Cancelled,Cash,North Africa
54269,5780,5/17/2024,Completed,Credit Card,Levant
54270,5654,7/8/2023,Returned,,North Africa
54271,4253,8/5/2024,Completed,Credit Card,North Africa
54272,5934,6/30/2024,Completed,Cash,Gulf
54273,5572,7/5/2024,Returned,Cash,North Africa
54274,6147,4/4/2023,Completed,PayPal,North Africa
54275,201,7/23/2023,Completed,PayPal,Gulf
54276,7557,3/8/2024,Completed,PayPal,Levant
54277,3896,8/27/2023,Completed,PayPal,North Africa
54278,1347,3/31/2023,Completed,PayPal,North Africa
54279,4441,1/18/2023,Completed,Cash,Gulf
54280,2464,5/1/2023,Completed,Bank Transfer,North Africa
54281,2145,1/24/2024,Completed,Bank Transfer,Levant
54282,6098,3/27/2023,Completed,Credit Card,Levant
54283,621,4/23/2023,Completed,Cash,Gulf
54284,6884,7/7/2024,Completed,PayPal,North Africa
54285,1778,11/25/2023,Completed,Bank Transfer,Levant
54286,3881,4/17/2023,Completed,Bank Transfer,Gulf
54287,6685,10/25/2024,Cancelled,Cash,Levant
54288,5479,12/10/2023,Returned,Credit Card,Gulf
54289,4975,2/7/2024,Cancelled,Bank Transfer,Levant
54290,1133,4/21/2024,Completed,PayPal,Levant
54291,7618,12/2/2023,Completed,Bank Transfer,Levant
54292,6667,4/17/2024,Completed,Credit Card,Gulf
54293,955,1/22/2023,Completed,Cash,North Africa
54294,6239,10/10/2023,Completed,Credit Card,Gulf
54295,132,1/20/2023,Completed,Bank Transfer,Gulf
54296,605,11/29/2024,Completed,PayPal,North Africa
54297,4662,6/28/2024,Completed,Bank Transfer,North Africa
54298,7410,7/5/2023,Completed,PayPal,Levant
54299,1401,1/3/2024,Completed,Cash,Levant
54300,3267,9/6/2024,Completed,Bank Transfer,Gulf
54301,4354,3/22/2023,Completed,Cash,Levant
54302,4076,12/4/2023,Completed,Credit Card,Gulf
54303,3940,4/10/2024,Cancelled,Bank Transfer,Levant
54304,2894,5/3/2024,Completed,Bank Transfer,Gulf
54305,6448,6/28/2024,Completed,Bank Transfer,Gulf
54306,2549,8/9/2023,Completed,Bank Transfer,North Africa
54307,6724,3/2/2024,Completed,Bank Transfer,Gulf
54308,3884,4/28/2024,Cancelled,Credit Card,Gulf
54309,6334,11/10/2024,Cancelled,Credit Card,Levant
54310,5760,2/19/2023,Completed,Bank Transfer,North Africa
54311,1886,6/18/2024,Completed,Credit Card,Gulf
54312,339,9/20/2024,Completed,Cash,North Africa
54313,2067,5/5/2024,Completed,PayPal,Levant
54314,5804,12/22/2023,Cancelled,Bank Transfer,Levant
54315,6559,5/31/2023,Completed,Credit Card,Gulf
54316,6206,2/11/2024,Completed,Bank Transfer,Gulf
54317,911,1/10/2023,Cancelled,Credit Card,Levant
54318,3997,2/15/2024,Completed,PayPal,North Africa
54319,6211,8/3/2024,Completed,Credit Card,Levant
54320,4819,3/13/2023,Completed,Bank Transfer,North Africa
54321,854,11/25/2023,Completed,Credit Card,Levant
54322,4271,4/9/2024,Completed,Cash,Levant
54323,5501,2/21/2024,Completed,PayPal,Levant
54324,4087,5/29/2023,Completed,PayPal,North Africa
54325,4615,5/8/2024,Completed,Credit Card,North Africa
54326,7108,11/9/2024,Completed,PayPal,North Africa
54327,897,4/30/2024,Completed,PayPal,Gulf
54328,233,1/13/2023,Completed,Cash,Gulf
54329,2759,10/10/2023,Completed,Cash,North Africa
54330,4630,7/19/2024,Completed,Bank Transfer,Gulf
54331,6885,11/1/2023,Completed,Bank Transfer,Levant
54332,825,7/23/2023,Completed,Cash,Gulf
54333,7518,4/4/2024,Completed,Cash,Gulf
54334,125,3/14/2024,Returned,Cash,Levant
54335,3657,3/12/2024,Completed,Cash,Levant
54336,698,12/11/2023,Completed,Bank Transfer,Gulf
54337,7963,10/21/2023,Completed,Bank Transfer,Gulf
54338,1062,3/30/2023,Returned,Bank Transfer,North Africa
54339,248,2/13/2024,Completed,,Levant
54340,4096,11/15/2023,Completed,Cash,North Africa
54341,2007,5/3/2023,Completed,Cash,Levant
54342,1920,3/16/2024,Completed,PayPal,Levant
54343,1612,8/11/2024,Completed,Cash,Levant
54344,141,6/2/2024,Returned,Credit Card,North Africa
54345,4193,3/24/2023,Completed,PayPal,North Africa
54346,5775,4/8/2024,Completed,Cash,Gulf
54347,3664,1/9/2023,Completed,PayPal,Levant
54348,3328,6/30/2023,Completed,Bank Transfer,Gulf
54349,1378,5/10/2023,Completed,PayPal,North Africa
54350,4041,10/12/2023,Cancelled,Cash,North Africa
54351,6122,2/17/2024,Completed,PayPal,Levant
54352,7156,6/5/2024,Completed,Credit Card,North Africa
54353,6619,9/7/2023,Completed,Cash,Levant
54354,2864,11/30/2024,Completed,Cash,Gulf
54355,1551,7/12/2024,Cancelled,Bank Transfer,North Africa
54356,5987,7/28/2023,Completed,PayPal,North Africa
54357,2018,5/18/2023,Completed,,Gulf
54358,808,1/9/2023,Completed,Credit Card,North Africa
54359,2846,11/10/2023,Completed,Cash,North Africa
54360,3440,2/6/2023,Completed,PayPal,North Africa
54361,4631,7/12/2024,Cancelled,Cash,Gulf
54362,2313,11/30/2024,Completed,Credit Card,Gulf
54363,672,10/15/2024,Completed,PayPal,Levant
54364,7971,10/27/2024,Completed,,Levant
54365,305,2/20/2023,Completed,Bank Transfer,North Africa
54366,7776,7/9/2024,Completed,Credit Card,Gulf
54367,2477,10/3/2023,Completed,Credit Card,Levant
54368,4880,5/10/2024,Completed,Cash,Gulf
54369,1312,6/14/2024,Completed,Bank Transfer,Gulf
54370,2841,1/2/2024,Completed,Bank Transfer,Gulf
54371,3934,10/2/2024,Completed,Bank Transfer,Levant
54372,5413,2/14/2023,Cancelled,Cash,North Africa
54373,4133,10/7/2023,Completed,Credit Card,North Africa
54374,7843,2/1/2023,Completed,Bank Transfer,Gulf
54375,4397,8/12/2023,Completed,PayPal,Levant
54376,136,9/11/2024,Completed,Credit Card,North Africa
54377,6632,9/22/2023,Completed,Credit Card,North Africa
54378,3313,12/14/2023,Completed,Bank Transfer,Gulf
54379,4271,8/26/2024,Completed,Credit Card,North Africa
54380,2852,5/28/2024,Completed,Credit Card,Gulf
54381,6774,7/24/2023,Completed,Cash,North Africa
54382,3033,11/25/2023,Completed,Cash,Gulf
54383,6482,6/21/2023,Completed,PayPal,Gulf
54384,2407,2/16/2023,Cancelled,Bank Transfer,North Africa
54385,3978,7/8/2024,Completed,PayPal,North Africa
54386,2305,6/9/2024,Completed,Credit Card,Levant
54387,3066,10/13/2023,Cancelled,PayPal,North Africa
54388,7620,3/25/2023,Completed,Credit Card,Gulf
54389,1242,7/24/2024,Completed,PayPal,Levant
54390,6347,10/6/2024,Completed,Cash,Levant
54391,6799,8/20/2024,Completed,Bank Transfer,Gulf
54392,6399,6/5/2023,Completed,PayPal,Gulf
54393,3168,2/1/2024,Completed,Credit Card,Levant
54394,7887,10/23/2023,Completed,Bank Transfer,Gulf
54395,5468,4/26/2023,Completed,,North Africa
54396,3671,11/3/2023,Completed,PayPal,Gulf
54397,131,1/2/2023,Completed,PayPal,Levant
54398,627,3/4/2023,Completed,Credit Card,Levant
54399,288,5/9/2023,Completed,PayPal,North Africa
54400,5887,4/5/2024,Completed,,Levant
54401,2708,12/1/2024,Completed,Cash,Levant
54402,2104,11/28/2024,Completed,PayPal,Gulf
54403,2048,8/26/2024,Completed,Credit Card,North Africa
54404,2382,8/18/2023,Completed,,Levant
54405,1635,4/11/2023,Completed,Cash,Gulf
54406,5992,3/16/2023,Completed,Bank Transfer,North Africa
54407,6954,1/16/2023,Completed,PayPal,Levant
54408,6985,12/20/2023,Returned,Credit Card,Gulf
54409,1596,10/5/2024,Completed,PayPal,Gulf
54410,3256,5/4/2023,Completed,Bank Transfer,North Africa
54411,687,2/26/2024,Completed,Credit Card,Levant
54412,2712,2/26/2024,Completed,Bank Transfer,Gulf
54413,4905,7/4/2024,Completed,PayPal,Levant
54414,4100,10/9/2024,Completed,Cash,Gulf
54415,1612,10/21/2023,Completed,Cash,Gulf
54416,2483,9/10/2023,Completed,Cash,Gulf
54417,5080,4/14/2024,Completed,Bank Transfer,North Africa
54418,5633,2/4/2024,Completed,Bank Transfer,North Africa
54419,4878,5/6/2023,Completed,PayPal,North Africa
54420,4063,5/2/2023,Completed,Credit Card,North Africa
54421,5514,4/22/2023,Completed,Bank Transfer,Levant
54422,5284,4/29/2024,Completed,Cash,North Africa
54423,5930,11/4/2024,Completed,,North Africa
54424,995,8/3/2024,Completed,Bank Transfer,Gulf
54425,1402,1/16/2023,Completed,Credit Card,North Africa
54426,6192,10/24/2024,Completed,PayPal,North Africa
54427,1554,5/2/2023,Completed,PayPal,Levant
54428,6745,11/4/2024,Completed,Credit Card,Gulf
54429,5452,12/25/2023,Completed,PayPal,Levant
54430,2876,7/3/2023,Completed,Bank Transfer,Levant
54431,3228,11/15/2024,Completed,Credit Card,North Africa
54432,6837,4/16/2024,Completed,Cash,North Africa
54433,3571,10/30/2023,Completed,Credit Card,North Africa
54434,5129,5/3/2024,Completed,Cash,Levant
54435,6296,3/23/2023,Completed,Bank Transfer,Gulf
54436,660,8/9/2023,Cancelled,PayPal,Levant
54437,5594,10/21/2023,Cancelled,Credit Card,Levant
54438,965,7/30/2023,Completed,Credit Card,Gulf
54439,2075,11/7/2023,Completed,Cash,Levant
54440,988,2/11/2023,Completed,PayPal,Gulf
54441,613,3/8/2023,Cancelled,Credit Card,Gulf
54442,7367,4/5/2024,Cancelled,Credit Card,Gulf
54443,2131,2/16/2023,Cancelled,PayPal,Gulf
54444,7222,1/8/2024,Completed,Credit Card,North Africa
54445,5974,2/20/2024,Completed,Credit Card,North Africa
54446,7762,3/1/2023,Completed,PayPal,Gulf
54447,3215,10/6/2023,Completed,PayPal,Gulf
54448,1277,5/2/2023,Completed,Bank Transfer,Gulf
54449,2145,6/20/2024,Completed,Bank Transfer,Gulf
54450,4967,10/2/2023,Completed,PayPal,North Africa
54451,3507,10/31/2024,Completed,Bank Transfer,Gulf
54452,5573,10/25/2024,Completed,Credit Card,Levant
54453,7720,7/10/2024,Completed,Bank Transfer,Gulf
54454,229,8/30/2024,Completed,Bank Transfer,North Africa
54455,1019,4/7/2023,Completed,Cash,Levant
54456,1221,9/20/2023,Completed,Credit Card,Gulf
54457,7653,5/30/2023,Cancelled,Credit Card,Levant
54458,5291,10/29/2023,Cancelled,Bank Transfer,Gulf
54459,2880,3/13/2024,Completed,Bank Transfer,North Africa
54460,6023,3/30/2023,Completed,Cash,Levant
54461,6658,11/10/2023,Returned,Bank Transfer,Gulf
54462,3358,12/28/2023,Completed,PayPal,Gulf
54463,6641,5/3/2023,Completed,PayPal,Gulf
54464,6603,4/11/2024,Completed,Bank Transfer,Levant
54465,7732,10/21/2024,Cancelled,,Gulf
54466,5735,4/3/2023,Completed,PayPal,Levant
54467,3105,11/23/2023,Completed,Bank Transfer,Gulf
54468,4873,11/4/2023,Completed,Bank Transfer,Levant
54469,1547,11/20/2023,Completed,Bank Transfer,North Africa
54470,5500,8/26/2024,Completed,Bank Transfer,Levant
54471,1612,10/10/2023,Completed,Bank Transfer,Gulf
54472,3978,12/22/2023,Completed,Bank Transfer,North Africa
54473,5108,7/11/2023,Completed,Credit Card,North Africa
54474,4150,1/25/2023,Completed,PayPal,North Africa
54475,2379,3/20/2024,Completed,Credit Card,North Africa
54476,6241,7/1/2023,Completed,Cash,Gulf
54477,4601,7/26/2024,Completed,Cash,Gulf
54478,4244,12/17/2023,Completed,Bank Transfer,Gulf
54479,4613,3/17/2023,Completed,PayPal,Levant
54480,7663,7/13/2023,Completed,Bank Transfer,North Africa
54481,2328,3/22/2023,Completed,Cash,North Africa
54482,4512,2/24/2023,Returned,Bank Transfer,Gulf
54483,6134,10/3/2024,Completed,PayPal,Levant
54484,7455,12/14/2023,Completed,,Gulf
54485,7274,3/29/2023,Completed,,Gulf
54486,556,10/1/2023,Completed,Credit Card,Levant
54487,206,9/23/2023,Cancelled,Credit Card,Levant
54488,6035,7/3/2024,Returned,Bank Transfer,Gulf
54489,1002,6/13/2024,Completed,Cash,Levant
54490,3864,12/24/2023,Completed,Credit Card,Gulf
54491,118,8/16/2023,Completed,Credit Card,Gulf
54492,2528,12/26/2023,Completed,PayPal,North Africa
54493,3852,6/5/2024,Completed,Credit Card,Gulf
54494,3762,2/21/2023,Completed,PayPal,North Africa
54495,2901,9/5/2023,Completed,Credit Card,Gulf
54496,5491,6/1/2024,Completed,Credit Card,Gulf
54497,6372,1/14/2023,Completed,Cash,Levant
54498,5401,4/4/2023,Completed,,North Africa
54499,1459,3/14/2024,Completed,PayPal,Levant
54500,5237,10/7/2024,Completed,Credit Card,Levant
54501,2702,11/23/2023,Completed,Credit Card,Levant
54502,5704,8/19/2023,Completed,Credit Card,Levant
54503,4637,5/29/2024,Completed,Cash,North Africa
54504,1049,9/4/2024,Completed,Bank Transfer,Gulf
54505,6231,8/3/2024,Completed,Credit Card,North Africa
54506,5307,2/4/2024,Completed,Credit Card,Levant
54507,6756,5/2/2023,Completed,Credit Card,North Africa
54508,3001,4/5/2023,Completed,Bank Transfer,Gulf
54509,7152,12/2/2023,Completed,Bank Transfer,Gulf
54510,7423,8/30/2024,Completed,PayPal,Levant
54511,5516,5/21/2023,Completed,Cash,North Africa
54512,2226,1/14/2024,Completed,Credit Card,North Africa
54513,2188,3/27/2024,Completed,Credit Card,Gulf
54514,1106,6/26/2023,Completed,Bank Transfer,Gulf
54515,5988,7/3/2024,Completed,Credit Card,Levant
54516,4528,8/14/2024,Cancelled,,Gulf
54517,2994,1/12/2023,Completed,Cash,Gulf
54518,531,9/12/2024,Completed,Bank Transfer,North Africa
54519,4464,3/25/2024,Cancelled,PayPal,North Africa
54520,4863,1/29/2023,Cancelled,Credit Card,Levant
54521,2101,12/24/2023,Cancelled,Credit Card,Levant
54522,4643,3/13/2024,Completed,Bank Transfer,North Africa
54523,3441,7/28/2023,Returned,PayPal,Gulf
54524,4763,8/11/2024,Returned,Credit Card,Gulf
54525,3651,5/5/2023,Cancelled,PayPal,North Africa
54526,1997,4/27/2023,Completed,Cash,Gulf
54527,742,4/5/2024,Completed,PayPal,Levant
54528,1075,7/30/2024,Completed,Bank Transfer,North Africa
54529,7529,5/8/2024,Completed,Credit Card,North Africa
54530,2963,5/31/2023,Cancelled,Bank Transfer,Levant
54531,6187,9/24/2023,Completed,PayPal,Levant
54532,5667,8/2/2023,Completed,Cash,North Africa
54533,6671,3/21/2024,Completed,Bank Transfer,Gulf
54534,2704,6/6/2024,Completed,PayPal,Levant
54535,867,4/12/2023,Completed,Cash,Levant
54536,5189,1/2/2023,Completed,,Levant
54537,3783,3/23/2024,Completed,Cash,Levant
54538,2133,2/22/2024,Completed,Bank Transfer,Levant
54539,1193,11/13/2023,Completed,Credit Card,Levant
54540,4022,10/28/2024,Completed,,Levant
54541,5825,9/19/2023,Completed,Cash,North Africa
54542,7129,10/17/2024,Completed,PayPal,Levant
54543,2078,2/21/2024,Completed,Credit Card,Gulf
54544,1171,1/2/2023,Completed,Cash,North Africa
54545,4184,7/18/2024,Completed,PayPal,Levant
54546,7470,3/22/2024,Completed,Cash,Levant
54547,4924,6/29/2023,Completed,Bank Transfer,North Africa
54548,591,9/7/2023,Completed,Bank Transfer,North Africa
54549,7907,10/2/2024,Completed,PayPal,Levant
54550,7192,4/11/2023,Completed,PayPal,North Africa
54551,3492,1/28/2024,Completed,Cash,Levant
54552,2225,1/27/2024,Completed,Credit Card,North Africa
54553,7355,5/6/2023,Completed,Credit Card,Gulf
54554,4878,4/15/2023,Completed,,Gulf
54555,5334,3/10/2023,Completed,Bank Transfer,North Africa
54556,7463,5/3/2024,Completed,Bank Transfer,North Africa
54557,5896,1/2/2023,Returned,Bank Transfer,Levant
54558,6832,2/13/2023,Returned,Cash,North Africa
54559,6134,5/31/2024,Cancelled,Bank Transfer,North Africa
54560,2640,8/7/2023,Completed,Bank Transfer,Levant
54561,4846,10/4/2024,Completed,Credit Card,North Africa
54562,1617,3/30/2024,Completed,Credit Card,Gulf
54563,3269,6/25/2023,Completed,Cash,Gulf
54564,4905,9/2/2024,Completed,Bank Transfer,North Africa
54565,4899,9/4/2023,Completed,Bank Transfer,Gulf
54566,2496,3/3/2024,Completed,Credit Card,North Africa
54567,1205,6/20/2023,Cancelled,PayPal,North Africa
54568,6198,5/3/2023,Cancelled,Credit Card,Gulf
54569,165,6/28/2024,Completed,PayPal,Gulf
54570,2484,8/29/2023,Completed,Cash,Levant
54571,3602,5/16/2023,Completed,PayPal,Gulf
54572,3861,3/12/2023,Completed,PayPal,Gulf
54573,3328,9/14/2023,Returned,Cash,North Africa
54574,7466,9/29/2023,Cancelled,Cash,Gulf
54575,1857,3/9/2024,Completed,Credit Card,North Africa
54576,2001,5/25/2023,Cancelled,Bank Transfer,Levant
54577,5256,10/11/2024,Completed,Credit Card,North Africa
54578,4573,1/3/2024,Completed,PayPal,Gulf
54579,6868,4/4/2023,Completed,Credit Card,Levant
54580,6897,2/14/2024,Completed,Cash,Gulf
54581,5234,2/19/2023,Completed,Cash,Levant
54582,4453,7/7/2024,Completed,Bank Transfer,Gulf
54583,6567,11/27/2024,Completed,Credit Card,Gulf
54584,2365,9/9/2023,Cancelled,Cash,Levant
54585,5829,1/5/2023,Completed,PayPal,North Africa
54586,1211,7/18/2024,Completed,Credit Card,North Africa
54587,7434,3/29/2023,Completed,,North Africa
54588,6847,3/4/2023,Completed,Bank Transfer,Gulf
54589,3014,1/12/2023,Completed,Bank Transfer,Gulf
54590,1799,5/22/2024,Completed,Credit Card,Gulf
54591,547,11/24/2024,Completed,Credit Card,North Africa
54592,4955,3/3/2024,Completed,Credit Card,Gulf
54593,42,6/22/2023,Completed,Bank Transfer,Gulf
54594,1749,9/14/2023,Completed,Credit Card,Gulf
54595,5208,7/4/2023,Completed,,North Africa
54596,7453,6/7/2023,Completed,Credit Card,Gulf
54597,3227,12/10/2023,Completed,Credit Card,Levant
54598,6438,4/22/2024,Completed,,Levant
54599,6914,9/27/2024,Completed,Cash,North Africa
54600,1561,4/15/2023,Completed,,Levant
54601,3778,3/4/2023,Completed,Bank Transfer,Gulf
54602,5414,10/31/2023,Completed,Bank Transfer,Gulf
54603,6203,5/22/2023,Completed,Credit Card,North Africa
54604,5586,1/5/2023,Completed,Bank Transfer,Levant
54605,7786,9/23/2024,Completed,PayPal,North Africa
54606,2567,10/22/2023,Completed,Bank Transfer,Gulf
54607,7857,7/28/2023,Completed,Cash,Levant
54608,4292,5/3/2024,Completed,Bank Transfer,Levant
54609,7020,2/18/2024,Completed,Cash,North Africa
54610,1768,3/2/2024,Completed,Cash,Gulf
54611,1321,8/28/2024,Completed,Cash,North Africa
54612,7370,6/28/2023,Cancelled,,North Africa
54613,4531,12/28/2023,Completed,Cash,Levant
54614,3945,9/14/2024,Completed,,North Africa
54615,1756,7/15/2024,Completed,Credit Card,North Africa
54616,7006,10/1/2023,Completed,,North Africa
54617,3864,11/7/2023,Completed,,North Africa
54618,5412,3/13/2024,Completed,PayPal,North Africa
54619,4944,6/9/2023,Completed,Cash,Levant
54620,4577,5/30/2024,Completed,PayPal,Gulf
54621,7152,3/6/2023,Completed,Cash,Levant
54622,5909,8/22/2024,Completed,,Gulf
54623,283,4/8/2024,Completed,PayPal,Gulf
54624,7991,12/14/2023,Cancelled,Bank Transfer,Gulf
54625,4693,11/22/2024,Completed,Credit Card,North Africa
54626,6363,2/2/2024,Completed,,North Africa
54627,5088,9/30/2023,Completed,Credit Card,Levant
54628,7045,3/12/2023,Completed,Bank Transfer,Gulf
54629,6005,10/27/2024,Completed,PayPal,North Africa
54630,3811,6/2/2023,Completed,PayPal,North Africa
54631,6102,6/18/2024,Completed,Credit Card,Gulf
54632,827,9/14/2024,Completed,Cash,Levant
54633,4004,3/25/2024,Completed,PayPal,North Africa
54634,5962,5/2/2023,Completed,Cash,Levant
54635,290,9/19/2024,Completed,Credit Card,North Africa
54636,564,4/22/2023,Completed,PayPal,Gulf
54637,4598,6/28/2023,Completed,Cash,Levant
54638,7677,10/2/2023,Completed,Bank Transfer,Levant
54639,6534,6/11/2024,Completed,Credit Card,Levant
54640,654,12/1/2024,Completed,PayPal,Gulf
54641,3131,4/3/2024,Completed,PayPal,Gulf
54642,1081,2/12/2024,Completed,,Gulf
54643,1656,2/10/2023,Completed,Credit Card,North Africa
54644,3109,8/10/2024,Completed,PayPal,Gulf
54645,3770,10/28/2024,Returned,Credit Card,Levant
54646,467,1/13/2024,Completed,Bank Transfer,Levant
54647,4896,3/11/2024,Completed,PayPal,North Africa
54648,3860,3/31/2023,Completed,Credit Card,Levant
54649,6270,6/15/2024,Completed,Credit Card,Gulf
54650,5845,5/30/2023,Cancelled,PayPal,North Africa
54651,3535,9/9/2024,Completed,Cash,North Africa
54652,7505,1/6/2023,Completed,PayPal,Levant
54653,7869,4/7/2024,Completed,Bank Transfer,North Africa
54654,2028,5/2/2024,Completed,Credit Card,Gulf
54655,3257,6/3/2024,Completed,Bank Transfer,Levant
54656,3693,8/3/2024,Completed,Credit Card,Levant
54657,7220,10/21/2024,Completed,PayPal,Levant
54658,3416,5/27/2024,Completed,Cash,North Africa
54659,2901,4/19/2023,Completed,Bank Transfer,Gulf
54660,1968,11/29/2023,Completed,PayPal,North Africa
54661,5967,8/7/2023,Completed,,Levant
54662,6027,2/12/2023,Completed,PayPal,North Africa
54663,2661,4/13/2023,Completed,Bank Transfer,Levant
54664,6558,8/25/2024,Completed,Bank Transfer,Gulf
54665,6460,3/30/2023,Completed,Bank Transfer,North Africa
54666,6290,11/25/2024,Completed,PayPal,Gulf
54667,7544,4/10/2024,Completed,Credit Card,North Africa
54668,6108,4/26/2024,Completed,Bank Transfer,Levant
54669,2253,4/9/2023,Completed,Credit Card,Gulf
54670,2027,10/4/2024,Completed,Cash,Gulf
54671,4554,11/8/2023,Completed,PayPal,Levant
54672,2735,8/19/2023,Completed,PayPal,Gulf
54673,1255,9/25/2024,Returned,Credit Card,North Africa
54674,7806,11/14/2023,Completed,PayPal,Levant
54675,1292,6/12/2023,Cancelled,Cash,North Africa
54676,946,8/25/2024,Cancelled,Bank Transfer,North Africa
54677,1787,9/5/2023,Completed,PayPal,Levant
54678,7526,3/18/2024,Completed,PayPal,Levant
54679,489,10/9/2023,Completed,Cash,North Africa
54680,6768,5/17/2024,Completed,PayPal,Levant
54681,4136,8/17/2023,Completed,Cash,Levant
54682,4826,8/23/2023,Completed,Cash,Gulf
54683,748,2/28/2024,Completed,PayPal,Levant
54684,7360,4/20/2024,Completed,Credit Card,Levant
54685,6419,2/16/2024,Completed,Bank Transfer,North Africa
54686,1623,1/8/2024,Completed,PayPal,North Africa
54687,6896,3/17/2023,Cancelled,Cash,Levant
54688,356,1/11/2023,Completed,Cash,Levant
54689,6299,10/22/2023,Completed,,Gulf
54690,2740,2/23/2023,Completed,Cash,North Africa
54691,1616,3/26/2024,Completed,Bank Transfer,Gulf
54692,3591,6/23/2024,Completed,Bank Transfer,North Africa
54693,2811,4/29/2024,Completed,Cash,Levant
54694,7359,10/9/2023,Completed,Cash,Gulf
54695,3149,8/2/2024,Completed,Credit Card,North Africa
54696,6199,9/6/2024,Completed,,Levant
54697,716,11/9/2024,Completed,Cash,Gulf
54698,3931,8/7/2024,Completed,Cash,North Africa
54699,7649,11/7/2024,Completed,Credit Card,North Africa
54700,4767,8/6/2024,Completed,Credit Card,North Africa
54701,5259,11/14/2024,Cancelled,,Levant
54702,4497,6/22/2024,Cancelled,PayPal,Gulf
54703,4326,11/19/2023,Completed,Credit Card,Levant
54704,3394,3/7/2024,Completed,Credit Card,Levant
54705,4163,3/14/2024,Completed,Bank Transfer,North Africa
54706,5218,4/13/2023,Completed,Cash,Levant
54707,6258,1/24/2024,Completed,Credit Card,Gulf
54708,6560,8/23/2024,Returned,Cash,North Africa
54709,6104,6/9/2024,Completed,Bank Transfer,North Africa
54710,5133,8/28/2023,Completed,Cash,Gulf
54711,1683,2/11/2024,Completed,Bank Transfer,Gulf
54712,6069,8/21/2023,Completed,PayPal,North Africa
54713,3294,10/25/2024,Completed,Credit Card,Gulf
54714,1447,7/17/2024,Completed,Cash,Gulf
54715,7189,8/15/2023,Completed,Cash,North Africa
54716,1520,5/7/2024,Completed,Bank Transfer,Gulf
54717,4311,10/13/2024,Cancelled,Bank Transfer,Gulf
54718,5264,4/2/2023,Completed,Cash,North Africa
54719,2538,11/18/2024,Completed,Bank Transfer,Levant
54720,4999,2/2/2023,Completed,Credit Card,Gulf
54721,340,7/17/2023,Cancelled,PayPal,Levant
54722,112,10/27/2024,Completed,Bank Transfer,North Africa
54723,5098,8/21/2023,Completed,Credit Card,Levant
54724,4478,7/16/2024,Completed,Bank Transfer,Gulf
54725,5198,10/20/2024,Completed,Bank Transfer,Gulf
54726,3738,9/23/2023,Cancelled,Cash,North Africa
54727,4182,12/12/2023,Completed,PayPal,North Africa
54728,4457,8/11/2023,Completed,Bank Transfer,North Africa
54729,484,5/18/2024,Completed,Credit Card,Gulf
54730,4570,5/1/2024,Completed,Bank Transfer,Gulf
54731,7244,10/25/2023,Completed,,North Africa
54732,881,3/24/2023,Cancelled,Bank Transfer,North Africa
54733,3103,12/1/2024,Completed,Cash,North Africa
54734,7528,3/6/2023,Cancelled,PayPal,North Africa
54735,5444,8/3/2024,Completed,,Levant
54736,168,8/11/2023,Completed,Credit Card,North Africa
54737,7451,9/5/2024,Cancelled,Cash,North Africa
54738,7049,10/16/2023,Cancelled,Credit Card,Gulf
54739,7116,1/28/2024,Completed,PayPal,North Africa
54740,3292,5/6/2023,Completed,Bank Transfer,Levant
54741,5392,5/21/2023,Returned,Cash,Gulf
54742,1736,10/18/2024,Completed,PayPal,Levant
54743,4463,3/25/2024,Returned,Cash,North Africa
54744,7281,5/30/2024,Completed,Credit Card,North Africa
54745,1549,2/8/2023,Completed,PayPal,North Africa
54746,6094,7/26/2024,Completed,Cash,North Africa
54747,4668,12/15/2023,Completed,Cash,Gulf
54748,847,7/2/2024,Completed,Bank Transfer,North Africa
54749,7868,3/15/2024,Completed,Bank Transfer,Gulf
54750,2953,11/15/2024,Completed,PayPal,Gulf
54751,7093,2/17/2023,Completed,Bank Transfer,Gulf
54752,888,11/29/2024,Returned,Cash,Gulf
54753,1917,1/31/2023,Completed,Credit Card,North Africa
54754,6508,9/25/2024,Returned,Cash,North Africa
54755,1312,5/6/2024,Completed,Cash,Levant
54756,4054,5/2/2024,Completed,Cash,Gulf
54757,3127,11/9/2023,Completed,Cash,North Africa
54758,3315,5/13/2024,Completed,Bank Transfer,Levant
