order_id,customer_id,order_date,status,payment_method,region
47633,5214,2024-11-20,Completed,Bank Transfer,Levant
47634,7008,2024-05-06,Returned,Bank Transfer,Gulf
47635,2929,2023-10-17,Completed,Unknown,Gulf
47636,6484,2023-05-18,Completed,Cash,North Africa
47637,6564,2023-03-06,Completed,PayPal,North Africa
47638,5325,2024-06-24,Completed,Cash,North Africa
47639,4664,2024-03-11,Completed,PayPal,Levant
47640,743,2024-11-06,Completed,Cash,North Africa
47641,6404,2024-08-01,Completed,Cash,North Africa
47642,6876,2023-11-30,Completed,Cash,Gulf
47643,6824,2024-05-06,Completed,Credit Card,Levant
47644,683,2023-05-05,Completed,Cash,Gulf
47645,3059,2024-10-05,Returned,PayPal,North Africa
47646,1850,2023-08-26,Completed,Credit Card,North Africa
47647,7998,2024-02-25,Completed,Cash,North Africa
47648,5511,2024-10-20,Completed,Credit Card,Gulf
47649,7817,2024-10-16,Returned,Credit Card,Levant
47650,1302,2023-08-24,Completed,Bank Transfer,Gulf
47651,1796,2024-10-19,Completed,Bank Transfer,Gulf
47652,896,2024-08-08,Completed,Bank Transfer,North Africa
47653,5028,2024-01-18,Completed,Cash,North Africa
47654,481,2024-02-04,Completed,Cash,Gulf
47655,4038,2024-05-31,Completed,PayPal,Levant
47656,5571,2023-08-15,Completed,Bank Transfer,Gulf
47657,291,2024-02-10,Completed,Credit Card,North Africa
47658,6945,2024-01-19,Completed,Bank Transfer,Levant
47659,2695,2023-12-07,Completed,Credit Card,Gulf
47660,6249,2024-03-18,Completed,Credit Card,North Africa
47661,3811,2024-03-16,Completed,Credit Card,North Africa
47662,1975,2023-08-08,Completed,Credit Card,North Africa
47663,5497,2024-06-23,Completed,Unknown,North Africa
47664,4015,2023-01-26,Completed,Credit Card,Gulf
47665,190,2023-10-03,Completed,Bank Transfer,Gulf
47666,5315,2023-03-17,Cancelled,Credit Card,Gulf
47667,5696,2024-04-29,Completed,Cash,Levant
47668,377,2024-09-22,Completed,Bank Transfer,Levant
47669,6827,2024-05-02,Completed,Credit Card,Levant
47670,5138,2024-01-10,Completed,Credit Card,North Africa
47671,259,2024-01-02,Completed,Cash,Levant
47672,827,2023-10-05,Completed,PayPal,Levant
47673,2420,2024-04-11,Completed,Bank Transfer,North Africa
47674,5822,2023-06-05,Completed,Bank Transfer,Levant
47675,1831,2023-05-07,Completed,Credit Card,Levant
47676,7131,2023-03-12,Cancelled,PayPal,North Africa
47677,6976,2023-10-22,Completed,Credit Card,Levant
47678,3017,2024-10-27,Completed,Cash,North Africa
47679,7933,2024-06-01,Completed,Cash,Gulf
47680,6737,2024-12-01,Returned,Bank Transfer,Gulf
47681,6204,2024-10-10,Completed,Cash,North Africa
47682,2153,2024-05-01,Completed,Bank Transfer,North Africa
47683,1450,2023-03-15,Completed,Credit Card,Gulf
47684,2925,2024-05-08,Completed,Cash,North Africa
47685,3333,2023-03-23,Completed,Credit Card,North Africa
47686,5887,2024-01-12,Completed,PayPal,Levant
47687,3118,2024-01-15,Completed,Credit Card,Gulf
47688,4740,2023-09-25,Completed,Cash,Levant
47689,3598,2023-05-24,Completed,Credit Card,North Africa
47690,5597,2024-07-16,Completed,PayPal,Gulf
47691,2315,2023-03-24,Cancelled,PayPal,North Africa
47692,5052,2024-10-18,Completed,Bank Transfer,North Africa
47693,1558,2023-10-23,Completed,Cash,North Africa
47694,7274,2024-01-17,Completed,Credit Card,Levant
47695,7685,2023-06-25,Cancelled,Bank Transfer,Levant
47696,1717,2024-03-24,Completed,Credit Card,Levant
47697,3468,2024-09-21,Completed,Bank Transfer,Gulf
47698,1173,2023-03-01,Completed,Cash,North Africa
47699,2328,2023-01-06,Completed,Bank Transfer,Levant
47700,4621,2024-06-05,Completed,PayPal,Levant
47701,2912,2024-01-18,Completed,Unknown,North Africa
47702,6170,2023-08-06,Completed,Cash,Gulf
47703,6696,2024-05-20,Completed,Unknown,Levant
47704,5402,2023-10-27,Completed,Bank Transfer,Levant
47705,1508,2024-02-07,Completed,Cash,Levant
47706,1965,2024-11-29,Completed,Bank Transfer,Levant
47707,4894,2023-06-10,Returned,Bank Transfer,Levant
47708,3136,2023-03-18,Completed,Credit Card,North Africa
47709,6255,2024-02-02,Completed,Bank Transfer,Levant
47710,7256,2024-11-29,Completed,Credit Card,North Africa
47711,7804,2024-02-04,Completed,PayPal,Gulf
47712,4518,2023-10-14,Completed,PayPal,North Africa
47713,3730,2023-09-15,Completed,PayPal,Gulf
47714,905,2024-05-30,Completed,Bank Transfer,North Africa
47715,4822,2024-04-01,Completed,Credit Card,Gulf
47716,5560,2024-08-16,Completed,PayPal,Levant
47717,3200,2023-02-21,Cancelled,Unknown,Levant
47718,2342,2024-01-31,Completed,Credit Card,Gulf
47719,5269,2024-02-16,Completed,Bank Transfer,Gulf
47720,3399,2023-01-01,Returned,Credit Card,Levant
47721,5260,2023-07-21,Completed,Cash,North Africa
47722,2852,2024-07-09,Completed,PayPal,Levant
47723,1146,2023-03-31,Completed,PayPal,Levant
47724,3595,2023-02-06,Completed,Credit Card,North Africa
47725,384,2024-08-29,Completed,Credit Card,North Africa
47726,1987,2023-02-03,Cancelled,Bank Transfer,North Africa
47727,2331,2024-03-21,Completed,Cash,Levant
47728,2812,2024-01-02,Completed,Cash,North Africa
47729,5567,2024-05-08,Completed,Credit Card,North Africa
47730,967,2023-01-20,Cancelled,Unknown,North Africa
47731,6338,2023-10-28,Completed,Bank Transfer,Gulf
47732,4938,2023-11-08,Completed,Bank Transfer,Levant
47733,7875,2024-06-26,Returned,Cash,North Africa
47734,5713,2024-05-28,Completed,Credit Card,Levant
47735,619,2023-10-06,Completed,Bank Transfer,Gulf
47736,1020,2024-09-24,Completed,Cash,North Africa
47737,1954,2024-07-25,Completed,Bank Transfer,Gulf
47738,4045,2023-11-26,Completed,PayPal,North Africa
47739,206,2023-03-31,Completed,Bank Transfer,Gulf
47740,3793,2023-03-21,Completed,PayPal,Gulf
47741,639,2024-07-09,Completed,PayPal,Gulf
47742,3618,2023-03-05,Completed,Cash,Levant
47743,64,2023-12-29,Cancelled,Credit Card,North Africa
47744,3089,2024-09-02,Completed,Bank Transfer,Gulf
47745,5555,2023-11-23,Completed,PayPal,North Africa
47746,3833,2024-01-14,Completed,Bank Transfer,Gulf
47747,3177,2024-11-20,Completed,Credit Card,Levant
47748,7608,2024-11-20,Completed,Credit Card,Levant
47749,3929,2023-11-19,Returned,Bank Transfer,Gulf
47750,3692,2024-04-03,Completed,Cash,Gulf
47751,3806,2023-05-29,Completed,Cash,Gulf
47752,5808,2023-08-04,Completed,Cash,Gulf
47753,4324,2024-06-09,Completed,Credit Card,Gulf
47754,4798,2024-04-29,Completed,Credit Card,Levant
47755,4024,2024-01-02,Completed,PayPal,Levant
47756,395,2024-05-20,Completed,Unknown,Gulf
47757,1237,2023-09-03,Completed,Bank Transfer,Levant
47758,2781,2023-05-07,Completed,Credit Card,Levant
47759,1860,2023-02-16,Completed,Cash,North Africa
47760,5794,2023-11-10,Completed,Bank Transfer,Gulf
47761,6442,2024-09-15,Completed,Bank Transfer,North Africa
47762,5545,2024-05-24,Completed,PayPal,Levant
47763,1021,2023-07-18,Completed,Bank Transfer,Levant
47764,6905,2024-09-03,Cancelled,PayPal,Gulf
47765,6846,2023-07-13,Completed,Cash,North Africa
47766,3473,2024-03-14,Completed,Bank Transfer,Gulf
47767,6668,2023-03-05,Cancelled,PayPal,North Africa
47768,7748,2024-09-29,Completed,PayPal,North Africa
47769,4649,2023-07-21,Completed,Bank Transfer,Gulf
47770,5518,2023-06-21,Completed,Bank Transfer,Levant
47771,5380,2023-02-25,Returned,Bank Transfer,Levant
47772,6270,2023-07-16,Completed,Credit Card,Gulf
47773,6370,2023-02-08,Completed,Cash,Gulf
47774,2770,2024-08-12,Completed,PayPal,Gulf
47775,333,2024-06-08,Returned,Cash,North Africa
47776,4426,2023-02-01,Completed,PayPal,Gulf
47777,2958,2024-01-07,Completed,Credit Card,North Africa
47778,1289,2023-06-14,Completed,Cash,North Africa
47779,2219,2024-08-15,Completed,Credit Card,North Africa
47780,7060,2024-06-09,Completed,Credit Card,North Africa
47781,2049,2023-02-15,Completed,Cash,Gulf
47782,876,2023-11-25,Returned,Bank Transfer,North Africa
47783,2909,2024-01-17,Completed,Bank Transfer,North Africa
47784,5841,2023-11-10,Returned,Unknown,Gulf
47785,2289,2023-11-25,Completed,PayPal,North Africa
47786,4680,2023-05-15,Completed,Cash,Gulf
47787,3857,2024-05-05,Completed,PayPal,Levant
47788,4053,2024-11-04,Completed,Unknown,Levant
47789,4697,2023-12-04,Completed,Credit Card,Levant
47790,6164,2023-01-20,Completed,Bank Transfer,North Africa
47791,5435,2023-08-07,Completed,Bank Transfer,Gulf
47792,6617,2024-01-13,Completed,Credit Card,North Africa
47793,6101,2024-06-16,Completed,Bank Transfer,Levant
47794,2189,2023-05-26,Completed,Unknown,North Africa
47795,3405,2023-11-29,Completed,PayPal,Gulf
47796,4783,2024-01-05,Completed,Credit Card,Gulf
47797,6194,2023-07-21,Completed,Bank Transfer,Levant
47798,5726,2024-08-31,Completed,PayPal,Gulf
47799,5581,2023-01-08,Completed,Credit Card,North Africa
47800,5800,2023-05-15,Completed,Credit Card,North Africa
47801,4487,2024-10-17,Completed,Credit Card,Levant
47802,1079,2023-04-11,Completed,Credit Card,Gulf
47803,7219,2024-11-10,Cancelled,Bank Transfer,Gulf
47804,4586,2023-08-31,Cancelled,PayPal,Levant
47805,1356,2023-02-09,Completed,PayPal,North Africa
47806,6018,2023-12-06,Returned,Credit Card,Levant
47807,270,2024-09-11,Cancelled,Cash,North Africa
47808,4458,2023-09-01,Completed,Cash,Gulf
47809,4241,2023-04-17,Completed,Cash,Levant
47810,589,2023-01-17,Completed,Bank Transfer,North Africa
47811,1153,2023-10-07,Completed,PayPal,Gulf
47812,375,2024-07-17,Completed,Unknown,North Africa
47813,7673,2024-08-07,Completed,Cash,North Africa
47814,1647,2023-09-05,Completed,Bank Transfer,North Africa
47815,3073,2023-09-11,Completed,Cash,North Africa
47816,3439,2023-09-25,Completed,Credit Card,North Africa
47817,2586,2023-03-16,Returned,Credit Card,North Africa
47818,1652,2024-11-03,Completed,PayPal,Gulf
47819,7663,2023-01-15,Completed,Unknown,Levant
47820,5294,2023-06-22,Completed,Cash,Levant
47821,7693,2023-08-15,Completed,PayPal,Levant
47822,3106,2023-02-19,Completed,Bank Transfer,Gulf
47823,4414,2024-10-21,Returned,Bank Transfer,Levant
47824,3816,2024-11-06,Completed,Credit Card,Gulf
47825,4681,2024-08-30,Completed,Unknown,Levant
47826,2611,2023-04-06,Cancelled,PayPal,Gulf
47827,3283,2023-02-02,Completed,Credit Card,North Africa
47828,1751,2023-06-18,Completed,Cash,Gulf
47829,2601,2023-12-07,Completed,Cash,Gulf
47830,4407,2023-01-29,Completed,PayPal,Gulf
47831,2972,2023-12-08,Completed,Credit Card,Gulf
47832,4190,2023-08-18,Completed,Credit Card,Levant
47833,4285,2024-05-24,Completed,PayPal,North Africa
47834,4743,2024-03-26,Returned,Cash,North Africa
47835,1742,2023-06-02,Returned,Credit Card,Gulf
47836,3586,2024-01-22,Completed,Credit Card,North Africa
47837,6348,2023-06-21,Completed,Credit Card,Levant
47838,1515,2024-03-20,Completed,Bank Transfer,Levant
47839,3825,2024-07-07,Completed,Cash,North Africa
47840,3842,2024-04-26,Completed,Cash,Levant
47841,5788,2023-02-01,Completed,PayPal,Gulf
47842,6198,2024-07-27,Completed,Bank Transfer,North Africa
47843,7644,2024-01-02,Cancelled,Cash,Levant
47844,5068,2023-11-22,Completed,Cash,North Africa
47845,4190,2023-02-17,Completed,Bank Transfer,Gulf
47846,2362,2024-06-11,Completed,PayPal,Levant
47847,1967,2023-02-23,Completed,Bank Transfer,Gulf
47848,3645,2023-03-10,Completed,PayPal,North Africa
47849,360,2024-03-01,Completed,Bank Transfer,Levant
47850,6312,2024-10-29,Completed,Cash,Gulf
47851,982,2024-07-17,Returned,Unknown,Levant
47852,1810,2024-08-04,Completed,Bank Transfer,North Africa
47853,4494,2024-05-31,Completed,PayPal,Levant
47854,4633,2023-02-07,Returned,PayPal,North Africa
47855,394,2023-01-04,Completed,Cash,Gulf
47856,1380,2023-04-23,Completed,Cash,Gulf
47857,48,2023-04-03,Completed,Credit Card,Levant
47858,1456,2023-02-01,Completed,Credit Card,North Africa
47859,2749,2023-06-12,Completed,Cash,North Africa
47860,2101,2023-12-16,Completed,Bank Transfer,Levant
47861,2289,2024-11-20,Completed,Cash,North Africa
47862,7049,2024-11-29,Cancelled,PayPal,North Africa
47863,7563,2024-03-02,Completed,Bank Transfer,Gulf
47864,7195,2024-04-03,Completed,Bank Transfer,Levant
47865,3131,2024-05-13,Completed,Credit Card,North Africa
47866,1210,2023-11-05,Completed,PayPal,North Africa
47867,1165,2024-01-24,Returned,Credit Card,Levant
47868,5057,2023-07-25,Completed,Credit Card,North Africa
47869,2023,2024-10-01,Completed,PayPal,North Africa
47870,1081,2024-03-31,Completed,Bank Transfer,North Africa
47871,7875,2023-12-30,Completed,Bank Transfer,Levant
47872,4546,2023-12-28,Cancelled,Credit Card,Gulf
47873,5226,2024-03-31,Completed,Bank Transfer,Levant
47874,7448,2024-06-20,Completed,PayPal,Gulf
47875,3540,2023-03-14,Completed,Cash,Levant
47876,4529,2023-05-05,Completed,PayPal,North Africa
47877,1704,2023-11-02,Completed,PayPal,Levant
47878,4943,2023-10-27,Completed,Credit Card,North Africa
47879,5878,2023-04-19,Completed,Cash,Levant
47880,7110,2024-05-12,Completed,Bank Transfer,Gulf
47881,3412,2024-06-15,Completed,Cash,North Africa
47882,5846,2024-05-30,Cancelled,Bank Transfer,North Africa
47883,1538,2023-05-03,Completed,Credit Card,Gulf
47884,6070,2024-02-18,Completed,PayPal,North Africa
47885,5519,2023-07-12,Completed,Cash,Levant
47886,7984,2024-11-06,Completed,Bank Transfer,Gulf
47887,7010,2023-06-11,Completed,Bank Transfer,Gulf
47888,2230,2023-11-06,Completed,Bank Transfer,Gulf
47889,1326,2024-09-29,Completed,Cash,Gulf
47890,183,2024-04-01,Cancelled,Cash,North Africa
47891,4028,2023-05-16,Completed,Bank Transfer,North Africa
47892,1534,2024-07-11,Completed,Credit Card,Gulf
47893,5215,2023-02-08,Completed,Cash,North Africa
47894,3486,2024-03-21,Completed,Unknown,North Africa
47895,156,2024-08-16,Cancelled,Cash,North Africa
47896,5812,2023-05-07,Completed,Cash,North Africa
47897,2145,2023-10-10,Cancelled,Cash,North Africa
47898,5033,2024-02-20,Cancelled,PayPal,Levant
47899,1393,2024-03-13,Completed,PayPal,North Africa
47900,4885,2024-04-17,Completed,Cash,North Africa
47901,6382,2023-04-20,Completed,PayPal,North Africa
47902,7978,2024-10-18,Completed,Credit Card,Gulf
47903,6157,2023-01-14,Completed,Credit Card,Gulf
47904,5421,2024-09-26,Completed,Bank Transfer,North Africa
47905,858,2023-08-02,Completed,Bank Transfer,North Africa
47906,4278,2023-12-25,Cancelled,Cash,Levant
47907,6035,2023-05-15,Completed,PayPal,Gulf
47908,5275,2024-05-06,Completed,Bank Transfer,Levant
47909,4008,2024-04-06,Completed,Bank Transfer,Gulf
47910,4859,2023-05-04,Returned,PayPal,North Africa
47911,5511,2024-03-16,Cancelled,Cash,Levant
47912,6937,2024-03-08,Completed,PayPal,North Africa
47913,6321,2024-03-10,Completed,Credit Card,North Africa
47914,7016,2024-08-26,Completed,PayPal,Levant
47915,2980,2023-11-04,Completed,Bank Transfer,Levant
47916,4679,2023-10-01,Completed,Bank Transfer,North Africa
47917,7031,2024-06-29,Completed,Unknown,North Africa
47918,3668,2023-06-02,Completed,Unknown,Levant
47919,6040,2023-06-01,Completed,Credit Card,North Africa
47920,7869,2023-03-30,Completed,PayPal,Gulf
47921,7772,2023-12-19,Completed,Bank Transfer,Levant
47922,4977,2023-02-11,Completed,Bank Transfer,Gulf
47923,6213,2023-09-21,Cancelled,PayPal,Levant
47924,4404,2024-06-06,Cancelled,Bank Transfer,North Africa
47925,1700,2024-11-30,Completed,Cash,Levant
47926,7135,2023-02-06,Completed,Cash,Levant
47927,6835,2023-02-12,Completed,Cash,North Africa
47928,3617,2024-04-21,Completed,PayPal,North Africa
47929,2101,2023-04-06,Completed,Bank Transfer,Levant
47930,2264,2024-04-29,Completed,PayPal,Levant
47931,714,2024-05-10,Completed,PayPal,Gulf
47932,2086,2023-02-03,Completed,Credit Card,Levant
47933,1452,2024-04-27,Cancelled,Bank Transfer,North Africa
47934,7153,2024-10-12,Completed,Bank Transfer,Levant
47935,7429,2023-06-24,Completed,Credit Card,Levant
47936,1398,2023-10-27,Completed,Credit Card,Gulf
47937,6175,2023-04-22,Completed,Credit Card,Levant
47938,6537,2023-04-13,Completed,Cash,North Africa
47939,4896,2023-08-04,Completed,Cash,Levant
47940,425,2023-12-19,Completed,Unknown,Levant
47941,1029,2024-10-06,Completed,Cash,Levant
47942,691,2024-08-18,Completed,Cash,Levant
47943,7222,2023-08-22,Completed,Credit Card,North Africa
47944,7899,2024-02-16,Completed,Cash,Gulf
47945,7672,2023-10-12,Completed,PayPal,Levant
47946,7964,2024-03-31,Returned,Bank Transfer,North Africa
47947,4011,2024-06-07,Completed,Cash,Gulf
47948,3580,2024-10-03,Completed,PayPal,Levant
47949,2828,2024-11-25,Completed,Cash,Levant
47950,3525,2023-12-06,Completed,Bank Transfer,Gulf
47951,200,2023-10-04,Completed,Credit Card,Gulf
47952,5393,2023-10-27,Completed,Bank Transfer,Levant
47953,776,2024-01-14,Returned,Cash,North Africa
47954,226,2024-04-14,Completed,Unknown,Levant
47955,4567,2023-01-02,Completed,Bank Transfer,Levant
47956,2066,2024-10-25,Completed,Credit Card,Levant
47957,1779,2023-01-21,Cancelled,Cash,Gulf
47958,629,2024-06-08,Completed,PayPal,Levant
47959,2058,2023-04-30,Completed,Credit Card,Gulf
47960,7207,2023-02-08,Completed,Cash,Gulf
47961,41,2024-08-25,Completed,Unknown,North Africa
47962,6764,2023-06-20,Completed,Credit Card,Gulf
47963,2092,2024-06-06,Completed,Cash,Gulf
47964,2245,2023-12-19,Completed,Cash,North Africa
47965,299,2023-02-01,Completed,PayPal,North Africa
47966,4305,2023-06-10,Completed,Cash,Gulf
47967,6063,2023-05-02,Completed,PayPal,Levant
47968,459,2024-09-24,Completed,Cash,North Africa
47969,879,2023-07-19,Returned,PayPal,Gulf
47970,5808,2024-10-05,Completed,PayPal,Levant
47971,1811,2023-08-12,Completed,PayPal,Gulf
47972,789,2024-01-03,Completed,Cash,Gulf
47973,7404,2024-06-01,Completed,Unknown,Levant
47974,6659,2024-06-08,Completed,Bank Transfer,North Africa
47975,7528,2023-10-08,Completed,Bank Transfer,Gulf
47976,3896,2024-01-11,Cancelled,Bank Transfer,Gulf
47977,383,2023-07-19,Completed,Cash,Gulf
47978,1451,2023-04-05,Completed,Credit Card,North Africa
47979,3416,2023-01-23,Completed,PayPal,Levant
47980,5374,2024-03-05,Completed,PayPal,Gulf
47981,2596,2024-03-02,Completed,Bank Transfer,Gulf
47982,4603,2024-08-25,Completed,Credit Card,Gulf
47983,3590,2023-09-01,Completed,Credit Card,Gulf
47984,330,2023-11-29,Completed,PayPal,Gulf
47985,3055,2024-06-29,Cancelled,Credit Card,Gulf
47986,2536,2023-02-21,Completed,Unknown,Gulf
47987,4910,2024-06-22,Completed,Credit Card,Levant
47988,6626,2023-02-17,Completed,PayPal,Gulf
47989,6616,2023-10-13,Completed,Cash,North Africa
47990,6039,2023-02-12,Completed,Credit Card,Gulf
47991,7700,2023-06-27,Cancelled,PayPal,North Africa
47992,1020,2024-03-24,Completed,Credit Card,Levant
47993,3509,2024-01-13,Completed,PayPal,Gulf
47994,5542,2023-08-26,Returned,Credit Card,Gulf
47995,5119,2024-06-23,Cancelled,Unknown,Levant
47996,7971,2023-11-30,Completed,Cash,Levant
47997,5282,2024-10-25,Completed,Bank Transfer,Levant
47998,3822,2023-05-13,Completed,PayPal,Gulf
47999,4530,2024-05-14,Completed,Cash,North Africa
48000,5679,2023-10-08,Completed,Cash,North Africa
48001,1828,2024-08-05,Completed,PayPal,Gulf
48002,4112,2023-04-24,Completed,PayPal,Gulf
48003,7127,2024-08-14,Completed,Credit Card,North Africa
48004,620,2024-03-20,Completed,Credit Card,Gulf
48005,689,2024-11-10,Completed,Credit Card,North Africa
48006,2113,2023-08-27,Completed,Bank Transfer,Levant
48007,4671,2024-08-14,Completed,PayPal,Gulf
48008,820,2024-02-10,Completed,PayPal,North Africa
48009,6217,2024-10-13,Completed,PayPal,Gulf
48010,2252,2023-05-25,Completed,Cash,Levant
48011,2302,2023-04-02,Completed,PayPal,Levant
48012,3644,2023-10-19,Cancelled,Bank Transfer,Gulf
48013,2661,2023-07-11,Completed,Bank Transfer,Gulf
48014,5649,2024-02-12,Completed,Bank Transfer,North Africa
48015,2243,2024-05-28,Completed,Cash,Levant
48016,2299,2023-09-07,Completed,Credit Card,Gulf
48017,6694,2024-08-25,Completed,Cash,Gulf
48018,7453,2023-05-05,Completed,Credit Card,North Africa
48019,5663,2024-09-28,Completed,Bank Transfer,Levant
48020,3555,2023-01-13,Completed,Credit Card,North Africa
48021,955,2023-08-11,Completed,Bank Transfer,Gulf
48022,6454,2024-03-18,Completed,Bank Transfer,Levant
48023,3942,2023-06-06,Completed,PayPal,Levant
48024,5301,2023-04-20,Completed,Cash,Levant
48025,5914,2024-06-13,Completed,Credit Card,North Africa
48026,4749,2024-02-06,Completed,PayPal,Gulf
48027,7413,2023-03-24,Completed,Bank Transfer,Levant
48028,6585,2023-06-06,Completed,Cash,Levant
48029,4371,2023-12-14,Cancelled,PayPal,Gulf
48030,1248,2023-08-18,Completed,Bank Transfer,Levant
48031,5487,2024-04-02,Completed,Bank Transfer,Gulf
48032,4635,2024-05-25,Completed,Bank Transfer,Gulf
48033,1274,2024-10-14,Completed,Cash,Gulf
48034,6887,2023-04-28,Cancelled,Bank Transfer,North Africa
48035,13,2023-10-01,Returned,Credit Card,North Africa
48036,7476,2023-10-25,Returned,Bank Transfer,Levant
48037,4706,2023-07-25,Completed,Unknown,Levant
48038,2240,2023-01-02,Completed,PayPal,Gulf
48039,698,2024-05-26,Completed,Credit Card,North Africa
48040,2067,2024-09-06,Completed,Credit Card,Gulf
48041,2387,2024-05-10,Completed,Cash,North Africa
48042,6915,2023-08-16,Completed,Credit Card,Gulf
48043,4675,2024-07-30,Completed,Cash,Levant
48044,2074,2023-11-04,Completed,Credit Card,North Africa
48045,3078,2024-03-03,Completed,PayPal,Gulf
48046,3213,2024-04-03,Completed,Bank Transfer,North Africa
48047,5870,2024-01-06,Completed,Bank Transfer,North Africa
48048,3814,2023-02-15,Completed,PayPal,Gulf
48049,1051,2023-08-21,Cancelled,Credit Card,Gulf
48050,2153,2023-03-30,Completed,PayPal,Gulf
48051,3928,2023-06-27,Completed,Cash,North Africa
48052,7690,2024-04-18,Returned,Unknown,Gulf
48053,2832,2023-09-16,Returned,Cash,Gulf
48054,7447,2023-05-30,Completed,Credit Card,Levant
48055,2351,2023-11-16,Completed,Cash,North Africa
48056,5132,2023-06-28,Completed,PayPal,North Africa
48057,5788,2023-09-23,Completed,Cash,Levant
48058,3149,2024-08-06,Completed,PayPal,Levant
48059,3090,2024-07-21,Completed,Bank Transfer,North Africa
48060,3642,2024-03-29,Completed,Credit Card,North Africa
48061,2690,2024-12-01,Completed,Bank Transfer,Gulf
48062,174,2023-10-25,Completed,Credit Card,Levant
48063,1425,2024-09-12,Completed,PayPal,Levant
48064,7255,2024-09-08,Completed,Bank Transfer,North Africa
48065,3904,2024-01-01,Completed,Bank Transfer,Gulf
48066,7511,2023-07-04,Completed,PayPal,Levant
48067,449,2023-05-02,Cancelled,PayPal,North Africa
48068,6198,2024-07-21,Completed,Bank Transfer,North Africa
48069,1451,2023-07-26,Cancelled,Unknown,North Africa
48070,4174,2023-05-03,Completed,Cash,Levant
48071,5836,2023-05-31,Completed,Credit Card,Levant
48072,2487,2024-01-17,Completed,Bank Transfer,Levant
48073,782,2023-08-05,Returned,PayPal,Levant
48074,3569,2024-11-29,Cancelled,Bank Transfer,Gulf
48075,172,2023-07-17,Completed,Bank Transfer,Gulf
48076,6694,2023-08-05,Completed,PayPal,Levant
48077,3770,2023-01-03,Completed,PayPal,North Africa
48078,2409,2024-10-22,Completed,Bank Transfer,North Africa
48079,2284,2023-06-18,Completed,Cash,North Africa
48080,433,2024-02-06,Completed,PayPal,Levant
48081,5136,2024-01-20,Completed,Bank Transfer,Gulf
48082,2786,2023-11-01,Cancelled,Credit Card,North Africa
48083,4946,2023-06-09,Cancelled,Credit Card,Gulf
48084,5616,2024-09-21,Completed,Bank Transfer,Gulf
48085,5706,2024-04-07,Completed,Credit Card,Levant
48086,5331,2024-10-28,Completed,Cash,Levant
48087,7966,2024-08-29,Completed,Credit Card,North Africa
48088,1860,2023-10-17,Completed,PayPal,Levant
48089,1351,2023-02-02,Completed,PayPal,Levant
48090,3920,2024-04-22,Completed,PayPal,Levant
48091,2675,2023-01-06,Completed,Credit Card,North Africa
48092,6391,2023-05-23,Completed,Cash,Gulf
48093,549,2023-11-09,Completed,Credit Card,North Africa
48094,5061,2023-02-12,Completed,PayPal,North Africa
48095,3575,2024-06-13,Completed,Bank Transfer,Gulf
48096,3639,2024-06-18,Completed,Bank Transfer,Levant
48097,167,2024-06-07,Completed,PayPal,North Africa
48098,3513,2024-09-16,Completed,Credit Card,Gulf
48099,3761,2024-03-28,Completed,Bank Transfer,Gulf
48100,2401,2023-06-15,Cancelled,PayPal,North Africa
48101,6847,2024-09-27,Completed,Credit Card,Gulf
48102,3171,2024-11-08,Completed,Cash,Gulf
48103,1648,2023-01-07,Completed,Cash,Levant
48104,3190,2023-09-07,Completed,Credit Card,Levant
48105,3746,2023-11-24,Completed,PayPal,Gulf
48106,5689,2024-03-22,Completed,Credit Card,Levant
48107,4449,2023-12-05,Cancelled,Bank Transfer,Gulf
48108,2622,2024-04-27,Completed,Credit Card,North Africa
48109,5621,2023-01-28,Cancelled,Bank Transfer,Gulf
48110,5159,2024-08-02,Completed,Credit Card,Gulf
48111,3402,2024-10-21,Completed,PayPal,Gulf
48112,6467,2023-08-14,Completed,Credit Card,North Africa
48113,7102,2024-03-01,Completed,PayPal,Gulf
48114,5618,2024-08-13,Completed,PayPal,North Africa
48115,6173,2023-11-15,Completed,PayPal,Levant
48116,4835,2023-03-23,Completed,PayPal,Gulf
48117,543,2024-06-29,Completed,Bank Transfer,North Africa
48118,1340,2024-01-22,Completed,Cash,Levant
48119,5671,2023-06-17,Completed,Cash,Gulf
48120,3585,2023-02-08,Completed,Credit Card,North Africa
48121,568,2024-09-08,Completed,Bank Transfer,Gulf
48122,3539,2023-08-09,Completed,Credit Card,North Africa
48123,7013,2023-08-27,Completed,PayPal,North Africa
48124,2746,2023-03-01,Completed,PayPal,Gulf
48125,3675,2023-03-09,Completed,Credit Card,Levant
48126,1941,2024-06-08,Completed,PayPal,North Africa
48127,6343,2024-01-19,Completed,Credit Card,North Africa
48128,4779,2024-06-03,Completed,Credit Card,North Africa
48129,1761,2024-08-07,Completed,Cash,Gulf
48130,2230,2023-04-23,Completed,Credit Card,Levant
48131,6274,2024-08-13,Completed,PayPal,Gulf
48132,5774,2023-12-11,Completed,Credit Card,Levant
48133,3946,2024-09-08,Completed,Cash,Levant
48134,6275,2023-03-30,Completed,Cash,Levant
48135,2702,2024-05-15,Completed,PayPal,North Africa
48136,1029,2023-03-30,Completed,PayPal,North Africa
48137,6993,2024-03-15,Cancelled,PayPal,Levant
48138,6311,2024-03-28,Completed,Bank Transfer,Levant
48139,4481,2023-01-06,Completed,Bank Transfer,Levant
48140,3704,2023-11-03,Cancelled,PayPal,North Africa
